基金代码,交易日期,申购金额,赎回金额,申赎1曝光,申赎2曝光,申赎3曝光,基金类型,风险等级,主要投资行业,投资风格,流动性等级,星期-申购,星期-赎回,节假日,百度指数-申购,情绪热度,发薪收盘
1316,20241114,17614.18,7220.04,9342.34,3586.38,9444.07,混合型,中等,"医药生物-20%,电子-15%,计算机-10%",成长型,高,0.2,0.17,1.0,2754.0,2603342.51,17145.21
160717,20241114,2746.48,3372.96,4345.79,2401.0,4701.83,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%",平衡型,高,0.16,0.18,1.0,316.0,22772396.1,3831.09
161028,20241115,97290.97,70813.06,77827.55,2401.0,149007.76,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.19,0.2,1.0,138124.0,853972.82,3025.95
402,20241115,10427.27,1422.05,3228.23,2538.75,3442.27,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.14,0.12,1.0,746.0,28327822.1,6147.97
1480,20241115,18784.01,12470.44,10453.55,2401.0,24131.38,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.19,0.2,1.0,6614.0,28327822.1,6147.82
50027,20241115,25353.24,12519.21,12538.92,4653.09,12498.66,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.14,0.12,1.0,2491.0,1321097.39,2875.35
164906,20241115,20633.7,22803.46,52268.34,2401.0,62033.27,混合型,中等,"医药生物-20%,电子-15%",平衡型,高,0.17,0.18,1.0,6614.0,1934930.51,6973.78
100050,20241115,3216.36,5639.81,10755.9,4048.39,9203.18,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.23,0.19,1.0,6614.0,1321097.39,2875.35
86,20241115,2397.02,1765.06,8431.05,4677.11,6070.18,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.14,0.17,1.0,257.0,1321097.39,2875.33
1016,20241115,11261.96,11420.41,6877.62,2401.0,7918.19,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.16,0.17,1.0,138124.0,11840455.1,2671.45
530028,20241115,42057.52,12926.19,10621.68,4802.14,9812.12,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.13,0.12,1.0,2491.0,1321097.39,2875.35
1407,20241115,5355.88,2217.11,2935.76,2401.0,3375.87,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.16,1.0,257.0,28327822.1,6147.97
965,20241115,1835.97,2384.22,3697.29,2401.0,3710.01,混合型,中等,"金融-30%,科技-25%",平衡型,高,0.16,0.15,1.0,257.0,28327822.1,6147.82
385,20241115,3591.01,2731.12,2685.69,2441.97,3014.88,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.14,0.14,1.0,746.0,74593712.1,3330.74
192,20241115,7245.74,3995.87,3990.46,2641.18,4958.97,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.15,0.13,1.0,327.0,1321097.39,2875.33
164402,20241115,40476.07,21102.01,22014.22,2401.0,57692.28,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.18,0.18,1.0,746.0,853972.82,3025.95
168204,20241115,11316.19,7798.25,13226.98,2401.0,49583.92,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.16,0.14,1.0,2491.0,1321097.39,2875.33
166016,20241115,272920.9,57852.15,9689.91,4448.22,12517.73,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.2,0.15,1.0,2491.0,853972.82,3025.85
1338,20241115,17283.6,26750.46,9030.1,4326.72,11765.39,混合型,中等,"科技-30%,医疗健康-25%,新能源-20%",成长型,高,0.17,0.16,1.0,6614.0,1956734.39,11423.62
161024,20241115,31179.95,31872.29,17735.4,2401.0,36166.76,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%,其他-10%",平衡型,高,0.16,0.19,1.0,6614.0,853972.82,3025.95
1316,20241115,14759.72,8631.29,8657.11,3454.99,8602.01,混合型,中等,"医药生物-20%,电子-15%,计算机-10%",成长型,高,0.15,0.15,1.0,2491.0,2713421.51,16957.18
160717,20241115,2513.72,2674.16,4170.6,2401.0,4455.29,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%",平衡型,高,0.15,0.16,1.0,276.0,22622396.1,3765.03
161028,20241116,2647.7,3426.69,35736.55,2401.0,32698.21,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.02,0.02,0.0,14893.0,853972.82,3025.95
402,20241116,1768.63,1522.01,2867.95,2493.54,2725.25,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.08,0.09,0.0,170.0,28327822.1,6147.87
1480,20241116,1390.58,2331.61,5911.23,2401.0,7016.08,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.04,0.03,0.0,1350.0,28327822.1,6147.82
50027,20241116,15084.78,8465.91,8390.79,3859.06,5919.71,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.07,0.07,0.0,700.0,1321097.39,2875.33
164906,20241116,2797.82,4288.23,26808.73,2401.0,16728.03,混合型,中等,"医药生物-20%,电子-15%",平衡型,高,0.04,0.03,0.0,1350.0,1934930.51,6973.78
100050,20241116,1408.26,1940.0,6730.69,3332.07,4562.66,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.04,0.07,0.0,1350.0,1321097.37,2875.33
86,20241116,1841.67,1863.16,5733.21,3818.09,3521.39,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.1,0.09,0.0,133.0,1321097.37,2875.31
1016,20241116,2184.08,1918.37,4694.77,2401.0,3681.04,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.06,0.05,0.0,14893.0,11840455.1,2671.45
530028,20241116,8314.72,9768.87,7272.52,4032.84,4593.04,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.05,0.07,0.0,700.0,1321097.37,2875.33
1407,20241116,1842.78,2204.3,2675.09,2401.0,2753.51,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.08,0.08,0.0,133.0,28327822.1,6147.97
965,20241116,1463.46,1504.3,3108.84,2401.0,2748.56,混合型,中等,"金融-30%,科技-25%",平衡型,高,0.09,0.1,0.0,133.0,28327822.1,6147.82
385,20241116,1934.27,1938.04,2548.64,2422.19,2563.48,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.09,0.09,0.0,170.0,74593712.1,3330.74
192,20241116,3522.51,1512.1,3231.76,2552.88,3033.96,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.05,0.06,0.0,249.0,1321097.37,2875.31
164402,20241116,2085.7,2844.02,11018.69,2401.0,13717.95,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.04,0.03,0.0,170.0,853972.82,3025.95
168204,20241116,1792.97,1705.33,7341.75,2401.0,13348.49,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.04,0.04,0.0,700.0,1321097.37,2875.31
166016,20241116,22942.37,18053.98,5834.23,3223.99,5238.71,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.03,0.02,0.0,700.0,853972.82,3025.85
1338,20241116,4565.16,7289.38,5976.22,3498.08,4951.91,混合型,中等,"科技-30%,医疗健康-25%,新能源-20%",成长型,高,0.05,0.05,0.0,1350.0,1956734.39,11423.62
161024,20241116,2233.12,3394.5,9494.23,2401.0,9338.11,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%,其他-10%",平衡型,高,0.05,0.04,0.0,1350.0,853972.81,3025.95
1316,20241116,3181.74,3129.65,5721.2,3036.78,4154.35,混合型,中等,"医药生物-20%,电子-15%,计算机-10%",成长型,高,0.06,0.06,0.0,700.0,2713421.51,16957.18
160717,20241116,1571.69,1562.35,3373.04,2401.0,3026.89,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%",平衡型,高,0.1,0.08,0.0,189.0,22622396.1,3765.03
161028,20241117,1924.3,3023.92,16138.87,2401.0,16310.53,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.02,0.02,0.0,8241.0,853972.82,3025.95
402,20241117,1629.8,1374.53,2633.41,2453.28,2595.97,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.08,0.09,0.0,147.0,28327822.1,6147.87
1480,20241117,1673.63,1554.46,3724.84,2401.0,4182.61,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.04,0.03,0.0,1191.0,28327822.1,6147.82
50027,20241117,7335.78,5219.64,5549.54,3248.01,4506.86,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.06,0.06,0.0,443.0,1321097.39,2875.33
164906,20241117,2359.23,2881.29,13087.11,2401.0,8834.42,混合型,中等,"医药生物-20%,电子-15%",平衡型,高,0.03,0.02,0.0,1191.0,1934930.51,6973.78
100050,20241117,1378.85,1530.87,4473.65,2882.78,3622.41,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.04,0.07,0.0,1191.0,1321097.37,2875.33
86,20241117,1755.94,1703.72,4227.11,3248.01,2998.64,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.09,0.07,0.0,114.0,1321097.39,2875.33
1016,20241117,1999.75,1420.6,3692.35,2401.0,3035.37,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.06,0.05,0.0,8241.0,11840455.1,2671.45
530028,20241117,9880.65,9279.45,4921.53,3414.72,3668.33,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.05,0.05,0.0,443.0,1321097.39,2875.33
1407,20241117,1585.23,1447.98,2545.11,2401.0,2587.5,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.08,0.08,0.0,114.0,28327822.1,6147.97
965,20241117,1406.25,1547.71,2695.58,2401.0,2555.0,混合型,中等,"金融-30%,科技-25%",平衡型,高,0.07,0.09,0.0,114.0,28327822.1,6147.82
385,20241117,1986.35,2789.18,2468.82,2410.89,2495.66,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.08,0.08,0.0,147.0,74593712.1,3330.74
192,20241117,3694.42,1771.38,2769.05,2485.06,2701.23,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.05,0.05,0.0,250.0,1321097.36,2875.33
164402,20241117,1999.59,1880.08,5759.35,2401.0,7539.54,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.04,0.03,0.0,147.0,853972.82,3025.95
168204,20241117,1576.15,1812.52,4511.8,2401.0,7603.12,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.04,0.03,0.0,443.0,1321097.37,2875.33
166016,20241117,21512.9,10190.98,4643.2,2834.04,3835.75,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.02,0.02,0.0,443.0,853972.82,3025.85
1338,20241117,4757.83,2787.23,4249.72,3037.49,3689.52,混合型,中等,"科技-30%,医疗健康-25%,新能源-20%",成长型,高,0.04,0.04,0.0,1191.0,1956734.39,11423.62
161024,20241117,2082.6,1904.38,5318.54,2401.0,5674.58,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%,其他-10%",平衡型,高,0.04,0.03,0.0,1191.0,853972.81,3025.95
1316,20241117,2510.41,1915.99,3981.28,2784.59,3309.46,混合型,中等,"医药生物-20%,电子-15%,计算机-10%",成长型,高,0.06,0.05,0.0,443.0,2713421.51,16957.18
160717,20241117,1423.52,1392.9,2893.38,2401.0,2725.25,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%",平衡型,高,0.09,0.07,0.0,206.0,22622396.1,3765.03
161028,20241118,54915.95,50554.98,62568.74,2401.0,149490.96,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.22,0.18,1.0,144348.0,887633.63,3018.76
402,20241118,3573.33,2315.04,3051.62,2519.68,3397.77,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.18,0.17,1.0,710.0,23731334.1,5946.19
1480,20241118,12718.67,12170.76,8820.3,2401.0,23596.61,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.16,1.0,7465.0,23731334.1,5946.19
50027,20241118,28313.05,80980.22,10608.26,4218.63,12091.76,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.22,1.0,2876.0,1975623.13,2926.99
164906,20241118,18729.05,16937.16,42798.69,2401.0,62425.33,混合型,中等,"医药生物-20%,电子-15%",平衡型,高,0.19,0.19,1.0,7465.0,1899073.51,6836.92
100050,20241118,3318.19,5092.82,9492.11,3746.04,8987.72,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.15,0.17,1.0,7465.0,1975623.13,2926.99
86,20241118,1774.05,4384.99,7571.33,4246.89,5996.0,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.15,0.14,1.0,245.0,1975623.13,2926.97
1016,20241118,7475.51,7226.44,6232.66,2401.0,8145.66,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.18,0.17,1.0,144348.0,12798598.1,2678.27
530028,20241118,39674.03,23839.87,8624.62,4276.56,9575.47,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.19,0.18,1.0,2876.0,1975623.13,2926.99
1407,20241118,3690.42,2995.81,2886.31,2401.0,3351.85,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.15,0.16,1.0,245.0,23731334.1,5946.14
965,20241118,1940.72,2325.67,3390.0,2401.0,3639.37,混合型,中等,"金融-30%,科技-25%",平衡型,高,0.17,0.16,1.0,245.0,23731334.1,5946.19
385,20241118,4606.54,4848.33,2600.92,2434.2,2954.84,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.16,0.22,1.0,710.0,75580968.1,3323.86
192,20241118,6220.96,8438.74,3673.27,2600.21,4892.57,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.18,0.22,1.0,321.0,1975623.13,2926.97
164402,20241118,29016.83,18604.19,18229.89,2401.0,58446.74,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.21,0.2,1.0,710.0,887633.63,3018.76
168204,20241118,14137.77,11149.07,11690.51,2401.0,50983.35,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.19,0.17,1.0,2876.0,1975623.13,2926.97
166016,20241118,88009.97,167123.56,9489.99,4165.65,11917.97,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.16,0.22,1.0,2876.0,887633.63,3018.66
1338,20241118,15259.84,18977.85,8149.19,4046.27,11547.1,混合型,中等,"科技-30%,医疗健康-25%,新能源-20%",成长型,高,0.18,0.18,1.0,7465.0,1729291.26,11234.83
161024,20241118,20210.07,25223.35,14697.06,2401.0,36201.38,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%,其他-10%",平衡型,高,0.2,0.18,1.0,7465.0,887633.63,3018.76
1316,20241118,10048.98,7733.33,7355.87,3233.88,8520.77,混合型,中等,"医药生物-20%,电子-15%,计算机-10%",成长型,高,0.18,0.2,1.0,2876.0,2472427.76,16756.56
160717,20241118,2968.05,2409.53,3926.17,2401.0,4478.6,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%",平衡型,高,0.16,0.17,1.0,393.0,21828440.1,3738.25
161028,20241119,53195.11,31925.49,80093.76,2401.0,160779.65,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.24,0.18,1.0,125748.0,731667.63,3028.61
402,20241119,5110.02,1573.48,3244.47,2562.77,3491.02,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.19,0.19,1.0,696.0,21393512.1,6107.72
1480,20241119,13483.62,6631.91,10813.12,2401.0,25212.92,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.19,0.19,1.0,6569.0,21393512.1,6107.57
50027,20241119,23217.99,17248.04,13200.14,5212.58,12791.12,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.2,0.22,1.0,2638.0,1489092.89,2918.04
164906,20241119,17769.19,17705.73,54609.43,2401.0,65472.15,混合型,中等,"医药生物-20%,电子-15%",平衡型,高,0.2,0.23,1.0,6569.0,1601420.75,6961.18
100050,20241119,3256.09,4987.82,10948.05,4341.55,9384.73,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.16,0.17,1.0,6569.0,1489092.89,2918.04
86,20241119,1751.07,2337.4,8861.27,4947.67,6277.87,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.18,0.19,1.0,313.0,1489092.89,2918.02
1016,20241119,7989.04,6371.48,7094.5,2401.0,8260.1,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.2,0.18,1.0,125748.0,10210836.1,2671.19
530028,20241119,35539.68,22118.56,10674.66,5086.83,10064.31,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.22,0.23,1.0,2638.0,1489092.89,2918.04
1407,20241119,3572.59,2400.23,2956.96,2401.0,3397.77,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.15,1.0,313.0,21393512.1,6107.72
965,20241119,2156.91,2169.59,3694.47,2401.0,3766.52,混合型,中等,"金融-30%,科技-25%",平衡型,高,0.17,0.17,1.0,313.0,21393512.1,6107.57
385,20241119,3837.67,3431.32,2672.27,2444.8,3023.36,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.18,0.17,1.0,696.0,65157536.1,3346.02
192,20241119,4988.3,9529.11,4042.03,2699.82,5156.77,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.22,0.22,1.0,327.0,1489092.89,2918.02
164402,20241119,22068.95,12055.37,22135.72,2401.0,60018.54,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.19,0.19,1.0,696.0,731667.63,3028.61
168204,20241119,6502.34,8744.47,13853.58,2401.0,50916.24,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.21,0.22,1.0,2638.0,1489092.89,2918.02
166016,20241119,78738.8,99292.54,10112.35,4499.09,12881.54,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.18,0.21,1.0,2638.0,731667.63,3028.51
1338,20241119,20895.31,15232.79,9460.32,4520.99,12389.16,混合型,中等,"科技-30%,医疗健康-25%,新能源-20%",成长型,高,0.2,0.2,1.0,6569.0,1797169.51,11193.86
161024,20241119,17546.0,10126.3,17617.42,2401.0,37163.53,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%,其他-10%",平衡型,高,0.22,0.19,1.0,6569.0,731667.62,3028.61
1316,20241119,10683.72,6184.92,8924.85,3657.03,9119.11,混合型,中等,"医药生物-20%,电子-15%,计算机-10%",成长型,高,0.19,0.18,1.0,2638.0,2404986.51,16742.66
160717,20241119,2346.41,3198.55,4293.52,2401.0,4606.46,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%",平衡型,高,0.18,0.19,1.0,317.0,18509602.1,3761.47
161028,20241120,25407.88,36210.68,89723.76,2401.0,160167.18,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.16,0.22,1.0,102255.0,618613.39,3040.94
402,20241120,2807.6,3860.16,3291.1,2571.96,3502.32,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.19,1.0,638.0,20042040.1,6138.73
1480,20241120,5828.17,4750.96,11657.3,2401.0,25845.17,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.19,0.21,1.0,6152.0,20042040.1,6138.58
50027,20241120,29797.87,15403.01,13215.68,5074.12,12781.93,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.19,0.18,1.0,2381.0,1121257.51,2932.94
164906,20241120,11367.4,16903.41,58994.22,2401.0,65733.53,混合型,中等,"医药生物-20%,电子-15%",平衡型,高,0.18,0.18,1.0,6152.0,2087651.75,7098.73
100050,20241120,3264.86,3838.0,11314.69,4397.36,9418.64,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.16,0.17,1.0,6152.0,1121257.51,2932.94
86,20241120,4844.51,2003.63,8973.59,4997.82,6282.81,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.18,1.0,256.0,1121257.51,2932.92
1016,20241120,4620.03,4457.21,7290.88,2401.0,8201.47,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.21,1.0,102255.0,8120674.6,2676.21
530028,20241120,35433.43,17721.4,10580.0,4925.77,9908.19,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.18,0.19,1.0,2381.0,1121257.51,2932.94
1407,20241120,3540.12,1921.67,3009.94,2401.0,3504.44,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.19,1.0,256.0,20042040.1,6138.73
965,20241120,2693.05,3452.25,3822.33,2401.0,3797.6,混合型,中等,"金融-30%,科技-25%",平衡型,高,0.16,0.17,1.0,256.0,20042040.1,6138.58
385,20241120,4711.79,3295.21,2690.63,2449.74,3021.95,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.15,1.0,638.0,62785836.1,3367.99
192,20241120,5892.02,6934.05,4067.46,2698.41,5075.53,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.19,0.17,1.0,263.0,1121257.51,2932.92
164402,20241120,13433.78,8674.29,23684.92,2401.0,60907.22,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.21,1.0,638.0,618613.39,3040.94
168204,20241120,3863.44,8541.21,13907.27,2401.0,50238.77,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.18,0.21,1.0,2381.0,1121257.51,2932.92
166016,20241120,98911.96,86066.98,10045.24,4400.89,12772.75,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.21,0.21,1.0,2381.0,618613.38,3040.84
1338,20241120,21547.44,12513.45,9668.71,4496.26,12365.14,混合型,中等,"科技-30%,医疗健康-25%,新能源-20%",成长型,高,0.19,0.19,1.0,6152.0,1280135.89,11269.35
161024,20241120,15847.8,9274.37,18641.74,2401.0,38351.03,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%,其他-10%",平衡型,高,0.16,0.2,1.0,6152.0,618613.38,3040.94
1316,20241120,12079.72,4577.53,9381.9,3689.52,9247.68,混合型,中等,"医药生物-20%,电子-15%,计算机-10%",成长型,高,0.17,0.18,1.0,2381.0,1853033.63,16804.03
160717,20241120,2190.66,2080.96,4347.2,2401.0,4588.1,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%",平衡型,高,0.17,0.16,1.0,271.0,16219537.1,3768.91
161028,20241121,18134.03,40866.13,78778.4,2401.0,146165.81,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.14,0.17,1.0,95217.0,554779.89,3016.48
402,20241121,2590.95,4129.31,3240.94,2551.47,3439.45,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.16,0.15,1.0,625.0,20398592.1,6165.16
1480,20241121,5966.84,5866.91,10552.45,2401.0,23512.55,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.19,0.18,1.0,5282.0,20398592.1,6165.01
