公司名,股票代码,财报标题,发布时间,PDF链接,stock_type
新天然气,603393,新天然气：新天然气-2023年报,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219880127.PDF,hzb
葫芦娃,605199,葫芦娃：海南葫芦娃药业集团股份有限公司2023年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219881864.PDF,hzb
中国海防,600764,中国海防：中国海防2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219876959.PDF,hzb
金龙汽车,600686,金龙汽车：金龙汽车2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219876473.PDF,hzb
云维股份,600725,云维股份：云维股份2023年年度报告（更正）,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219876628.PDF,hzb
爱旭股份,600732,爱旭股份：2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219876644.PDF,hzb
龙溪股份,600592,龙溪股份：龙溪股份2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219876146.PDF,hzb
上海凤凰,600679,上海凤凰：上海凤凰2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219876408.PDF,hzb
联泰环保,603797,联泰环保：广东联泰环保股份有限公司2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219881079.PDF,hzb
勘设股份,603458,勘设股份：勘设股份2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219880255.PDF,hzb
爱慕股份,603511,爱慕股份：公司2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219880380.PDF,hzb
欧普照明,603515,欧普照明：欧普照明股份有限公司2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219880423.PDF,hzb
金麒麟,603586,金麒麟：山东金麒麟股份有限公司2023年年度报告全文,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219880558.PDF,hzb
隆鑫通用,603766,隆鑫通用：隆鑫通用动力股份有限公司2023年年度报告全文,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219880980.PDF,hzb
徕木股份,603633,徕木股份：徕木股份2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219880644.PDF,hzb
东尼电子,603595,东尼电子：东尼电子2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219880612.PDF,hzb
宝泰隆,601011,宝泰隆：宝泰隆新材料股份有限公司2023年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219877737.PDF,hzb
勘设股份,603458,勘设股份：勘设股份2023年半年度报告(2024年4月修订）,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219880238.PDF,hzb
阿科力,603722,阿科力：无锡阿科力科技股份有限公司2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219856687.PDF,hzb
中闽能源,600163,中闽能源：中闽能源2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219856518.PDF,hzb
哈投股份,600864,哈投股份：哈投股份2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219856585.PDF,hzb
宏和科技,603256,宏和科技：宏和科技2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219879499.PDF,hzb
联翔股份,603272,联翔股份：2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219879572.PDF,hzb
振德医疗,603301,振德医疗：振德医疗2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219879722.PDF,hzb
永创智能,603901,永创智能：永创智能2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219881378.PDF,hzb
国茂股份,603915,国茂股份：国茂股份2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219881401.PDF,hzb
新华锦,600735,新华锦：新华锦2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219876737.PDF,hzb
老白干酒,600559,老白干酒：河北衡水老白干酒业股份有限公司2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219876009.PDF,hzb
苏州高新,600736,苏州高新：苏州高新2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219876783.PDF,hzb
百龙创园,605016,百龙创园：2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219881792.PDF,hzb
博迁新材,605376,博迁新材：江苏博迁新材料股份有限公司2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219882102.PDF,hzb
健之佳,605266,健之佳：健之佳医药连锁集团股份有限公司2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219881969.PDF,hzb
正川股份,603976,正川股份：2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219881677.PDF,hzb
白云机场,600004,白云机场：广州白云国际机场股份有限公司2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219874356.PDF,hzb
ST富润,600070,ST富润：浙江富润2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219874582.PDF,hzb
华能水电,600025,华能水电：2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219874414.PDF,hzb
怡球资源,601388,怡球资源：怡球资源2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219878075.PDF,hzb
滨化股份,601678,滨化股份：滨化股份2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219878256.PDF,hzb
福成股份,600965,福成股份：福成股份：2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219877468.PDF,hzb
赛轮轮胎,601058,赛轮轮胎：2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219854483.PDF,hzb
拱东医疗,605369,拱东医疗：拱东医疗：2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219854216.PDF,hzb
澳柯玛,600336,澳柯玛：澳柯玛2023年年度报告全文,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219875459.PDF,hzb
中南传媒,601098,中南传媒：中南传媒2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219855651.PDF,hzb
华峰铝业,601702,华峰铝业：上海华峰铝业股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219824754.PDF,hzb
东宏股份,603856,东宏股份：东宏股份2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219836454.PDF,hzb
新化股份,603867,新化股份：新化股份2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219836698.PDF,hzb
味知香,605089,味知香：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219837148.PDF,hzb
普莱柯,603566,普莱柯：普莱柯2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219835767.PDF,hzb
金辰股份,603396,金辰股份：营口金辰机械股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219835573.PDF,hzb
柳药集团,603368,柳药集团：广西柳药集团股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219835170.PDF,hzb
吉翔股份,603399,吉翔股份：吉翔股份2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219842690.PDF,hzb
迎驾贡酒,603198,迎驾贡酒：迎驾贡酒2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219834786.PDF,hzb
华电重工,601226,华电重工：华电重工：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219834079.PDF,hzb
鼎龙科技,603004,鼎龙科技：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219834333.PDF,hzb
泰禾智能,603656,泰禾智能：泰禾智能2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219823442.PDF,hzb
国电南瑞,600406,国电南瑞：国电南瑞2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219832725.PDF,hzb
羚锐制药,600285,羚锐制药：羚锐制药2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219832522.PDF,hzb
创新新材,600361,创新新材：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219832637.PDF,hzb
华电能源,600726,华电能源：华电能源2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219841413.PDF,hzb
康辰药业,603590,康辰药业：康辰药业2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219841487.PDF,hzb
新日股份,603787,新日股份：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219821056.PDF,hzb
华生科技,605180,华生科技：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219821084.PDF,hzb
祥龙电业,600769,祥龙电业：武汉祥龙电业股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219833198.PDF,hzb
华鼎股份,601113,华鼎股份：义乌华鼎锦纶股份有限公司2024年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219833901.PDF,hzb
永安期货,600927,永安期货：永安期货股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219833508.PDF,hzb
太和水,605081,太和水：上海太和水科技发展股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219840640.PDF,hzb
长春一东,600148,长春一东：长春一东离合器股份有限公司2023年年度报告全文（补充更正版）,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219839845.PDF,hzb
中源协和,600645,中源协和：中源协和细胞基因工程股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219839991.PDF,hzb
胜华新材,603026,胜华新材：胜华新材2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219840194.PDF,hzb
兴业股份,603928,兴业股份：兴业股份2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219815216.PDF,hzb
大业股份,603278,大业股份：大业股份2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219843151.PDF,hzb
众望布艺,605003,众望布艺：众望布艺2023年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219837091.PDF,hzb
江苏银行,600919,江苏银行：江苏银行2023年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219833477.PDF,hzb
上海雅仕,603329,上海雅仕：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219815709.PDF,hzb
长春一东,600148,长春一东：长春一东2023年年度报告全文,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219816425.PDF,hzb
济民医疗,603222,济民医疗：济民健康管理股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219818350.PDF,hzb
凯马Ｂ,900953,凯马Ｂ：恒天凯马股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219818488.PDF,hzb
浙江医药,600216,浙江医药：浙江医药2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219820066.PDF,hzb
恒银科技,603106,恒银科技：恒银金融科技股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219823233.PDF,hzb
长华集团,605018,长华集团：长华集团2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219822319.PDF,hzb
坤彩科技,603826,坤彩科技：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219822152.PDF,hzb
伊力特,600197,伊力特：新疆伊力特实业股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219823122.PDF,hzb
翔港科技,603499,翔港科技：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219822140.PDF,hzb
合兴股份,605005,合兴股份：合兴汽车电子股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219822291.PDF,hzb
电科芯片,600877,电科芯片：中电科芯片技术股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219824673.PDF,hzb
卫信康,603676,卫信康：西藏卫信康医药股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219823486.PDF,hzb
三友化工,600409,三友化工：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219832799.PDF,hzb
重庆建工,600939,重庆建工：重庆建工2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219833610.PDF,hzb
山西汾酒,600809,山西汾酒：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219833278.PDF,hzb
太极实业,600667,太极实业：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219832941.PDF,hzb
文投控股,600715,文投控股：文投控股股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219833010.PDF,hzb
财达证券,600906,财达证券：财达证券股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219833439.PDF,hzb
九牧王,601566,九牧王：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219834087.PDF,hzb
创力集团,603012,创力集团：创力集团2023年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219834425.PDF,hzb
创力集团,603012,创力集团：创力集团2023年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219834480.PDF,hzb
志邦家居,603801,志邦家居：2023年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219836344.PDF,hzb
沪农商行,601825,沪农商行：上海农村商业银行股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219834232.PDF,hzb
金桥信息,603918,金桥信息：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219836983.PDF,hzb
龙韵股份,603729,龙韵股份：上海龙韵文创科技集团股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219836302.PDF,hzb
广西广电,600936,广西广电：广西广电2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219840164.PDF,hzb
华鼎股份,601113,华鼎股份：义乌华鼎锦纶股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219840167.PDF,hzb
鼎际得,603255,鼎际得：辽宁鼎际得石化股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219840381.PDF,hzb
中天科技,600522,中天科技：江苏中天科技股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219839967.PDF,hzb
中粮糖业,600737,中粮糖业：中粮糖业控股股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219840031.PDF,hzb
金诚信,603979,金诚信：金诚信矿业管理股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219819493.PDF,hzb
